ep_magma_bytes_incoming,N/A,N/A,N/A,kv_ep_magma_bytes_incoming_bytes{}
ep_magma_write_bytes,N/A,N/A,N/A,kv_ep_magma_write_bytes_bytes{}
ep_magma_write_bytes_compact,N/A,N/A,N/A,kv_ep_magma_write_bytes_compact_bytes{}
ep_magma_logical_data_size,N/A,N/A,N/A,kv_ep_magma_logical_data_size_bytes{}
ep_magma_logical_disk_size,N/A,N/A,N/A,kv_ep_magma_logical_disk_size_bytes{}
ep_magma_fragmentation,N/A,N/A,N/A,kv_ep_magma_fragmentation_ratio{}
ep_magma_total_disk_usage,N/A,N/A,N/A,kv_ep_magma_total_disk_usage_bytes{}
ep_magma_wal_disk_usage,N/A,N/A,N/A,kv_ep_magma_wal_disk_usage_bytes{}
ep_magma_block_cache_mem_used,N/A,N/A,N/A,kv_ep_magma_block_cache_mem_used_bytes{}
ep_magma_write_cache_mem_used,N/A,N/A,N/A,kv_ep_magma_write_cache_mem_used_bytes{}
ep_magma_wal_mem_used,N/A,N/A,N/A,kv_ep_magma_wal_mem_used_bytes{}
ep_magma_table_meta_mem_used,N/A,N/A,N/A,kv_ep_magma_table_meta_mem_used_bytes{}
ep_magma_buffer_mem_used,N/A,N/A,N/A,kv_ep_magma_buffer_mem_used_bytes{}
ep_magma_bloom_filter_mem_used,N/A,N/A,N/A,kv_ep_magma_bloom_filter_mem_used_bytes{}
ep_magma_index_resident_ratio,N/A,N/A,N/A,kv_ep_magma_index_resident_ratio_ratio{}
ep_magma_block_cache_hits,N/A,N/A,N/A,kv_ep_magma_block_cache_hits{}
ep_magma_block_cache_misses,N/A,N/A,N/A,kv_ep_magma_block_cache_misses{}
ep_magma_block_cache_hit_ratio,N/A,N/A,N/A,kv_ep_magma_block_cache_hit_ratio_ratio{}
ep_magma_tables_created,N/A,N/A,N/A,kv_ep_magma_tables_created{}
ep_magma_tables_deleted,N/A,N/A,N/A,kv_ep_magma_tables_deleted{}
ep_magma_tables,N/A,N/A,N/A,kv_ep_magma_tables{}
ep_magma_syncs,N/A,N/A,N/A,kv_ep_magma_syncs{}
ep_rocksdb_kMemTableTotal,N/A,N/A,N/A,kv_ep_rocksdb_kMemTableTotal_bytes{}
ep_rocksdb_kMemTableUnFlushed,N/A,N/A,N/A,kv_ep_rocksdb_kMemTableUnFlushed_bytes{}
ep_rocksdb_kTableReadersTotal,N/A,N/A,N/A,kv_ep_rocksdb_kTableReadersTotal_bytes{}
ep_rocksdb_kCacheTotal,N/A,N/A,N/A,kv_ep_rocksdb_kCacheTotal_bytes{}
ep_rocksdb_default_kSizeAllMemTables,N/A,N/A,N/A,kv_ep_rocksdb_default_kSizeAllMemTables_bytes{}
ep_rocksdb_seqno_kSizeAllMemTables,N/A,N/A,N/A,kv_ep_rocksdb_seqno_kSizeAllMemTables_bytes{}
ep_rocksdb_block_cache_data_hit_ratio,N/A,N/A,N/A,kv_ep_rocksdb_block_cache_data_hit_ratio_ratio{}
ep_rocksdb_block_cache_index_hit_ratio,N/A,N/A,N/A,kv_ep_rocksdb_block_cache_index_hit_ratio_ratio{}
ep_rocksdb_block_cache_filter_hit_ratio,N/A,N/A,N/A,kv_ep_rocksdb_block_cache_filter_hit_ratio_ratio{}
ep_rocksdb_default_kTotalSstFilesSize,N/A,N/A,N/A,kv_ep_rocksdb_default_kTotalSstFilesSize_bytes{}
ep_rocksdb_seqno_kTotalSstFilesSize,N/A,N/A,N/A,kv_ep_rocksdb_seqno_kTotalSstFilesSize_bytes{}
ep_rocksdb_scan_totalSeqnoHits,N/A,N/A,N/A,kv_ep_rocksdb_scan_totalSeqnoHits{}
ep_rocksdb_scan_oldSeqnoHits,N/A,N/A,N/A,kv_ep_rocksdb_scan_oldSeqnoHits{}
ep_db_data_size,N/A,N/A,N/A,kv_ep_db_data_size_bytes{}
ep_db_file_size,N/A,N/A,N/A,kv_ep_db_file_size_bytes{}
ep_db_history_file_size,N/A,N/A,N/A,kv_ep_db_history_file_size_bytes{}
ep_db_prepare_size,N/A,N/A,N/A,kv_ep_db_prepare_size_bytes{}
bg_wait,N/A,N/A,N/A,kv_bg_wait_seconds{}
bg_load,N/A,N/A,N/A,kv_bg_load_seconds{}
pending_ops,N/A,N/A,N/A,kv_pending_ops_seconds{}
access_scanner,N/A,N/A,N/A,kv_access_scanner_seconds{}
checkpoint_remover,N/A,N/A,N/A,kv_checkpoint_remover_seconds{}
item_pager,N/A,N/A,N/A,kv_item_pager_seconds{}
expiry_pager,N/A,N/A,N/A,kv_expiry_pager_seconds{}
storage_age,N/A,N/A,N/A,kv_storage_age_seconds{}
set_with_meta,N/A,N/A,N/A,"kv_cmd_time_taken_seconds{op=""set_with_meta""}"
get_cmd,N/A,N/A,N/A,"kv_cmd_time_taken_seconds{op=""get""}"
store_cmd,N/A,N/A,N/A,"kv_cmd_time_taken_seconds{op=""store""}"
arith_cmd,N/A,N/A,N/A,"kv_cmd_time_taken_seconds{op=""arith""}"
get_stats_cmd,N/A,N/A,N/A,"kv_cmd_time_taken_seconds{op=""get_stats""}"
get_vb_cmd,N/A,N/A,N/A,"kv_cmd_time_taken_seconds{op=""get_vb""}"
set_vb_cmd,N/A,N/A,N/A,"kv_cmd_time_taken_seconds{op=""set_vb""}"
del_vb_cmd,N/A,N/A,N/A,"kv_cmd_time_taken_seconds{op=""del_vb""}"
chk_persistence_cmd,N/A,N/A,N/A,"kv_cmd_time_taken_seconds{op=""chk_persistence""}"
notify_io,N/A,N/A,N/A,kv_notify_io_seconds{}
disk_insert,N/A,N/A,N/A,"kv_disk_seconds{op=""insert""}"
disk_update,N/A,N/A,N/A,"kv_disk_seconds{op=""update""}"
disk_del,N/A,N/A,N/A,"kv_disk_seconds{op=""del""}"
disk_vb_del,N/A,N/A,N/A,"kv_disk_seconds{op=""vb_del""}"
disk_commit,N/A,N/A,N/A,"kv_disk_seconds{op=""commit""}"
item_alloc_sizes,N/A,N/A,N/A,kv_item_alloc_sizes_bytes{}
bg_batch_size,N/A,N/A,N/A,kv_bg_batch_size{}
persistence_cursor_get_all_items,N/A,N/A,N/A,"kv_cursor_get_all_items_time_seconds{cursor_type=""persistence""}"
dcp_cursors_get_all_items,N/A,N/A,N/A,"kv_cursor_get_all_items_time_seconds{cursor_type=""dcp""}"
sync_write_commit_majority,N/A,N/A,N/A,"kv_sync_write_commit_duration_seconds{level=""majority""}"
sync_write_commit_majority_and_persist_on_master,N/A,N/A,N/A,"kv_sync_write_commit_duration_seconds{level=""majority_and_persist_on_master""}"
sync_write_commit_persist_to_majority,N/A,N/A,N/A,"kv_sync_write_commit_duration_seconds{level=""persist_to_majority""}"
uptime,N/A,N/A,N/A,kv_uptime_seconds{}
stat_reset,N/A,N/A,N/A,kv_stat_reset{}
time,N/A,N/A,N/A,kv_time_seconds{}
version,N/A,N/A,N/A,kv_version{}
memcached_version,N/A,N/A,N/A,kv_memcached_version{}
daemon_connections,N/A,N/A,N/A,kv_daemon_connections{}
curr_connections,N/A,cbbucketstat_curr_connections,cbpernodebucket_curr_connections,kv_curr_connections{}
system_connections,N/A,N/A,N/A,kv_system_connections{}
total_connections,N/A,N/A,N/A,kv_total_connections{}
connection_structures,N/A,N/A,N/A,kv_connection_structures{}
cmd_set,N/A,N/A,N/A,"kv_ops{op=""set""}"
cmd_flush,N/A,N/A,N/A,"kv_ops{op=""flush""}"
cmd_lock,N/A,N/A,N/A,"kv_ops{op=""lock""}"
cmd_subdoc_lookup,N/A,N/A,N/A,"kv_subdoc_ops{op=""lookup""}"
cmd_subdoc_mutation,N/A,N/A,N/A,"kv_subdoc_ops{op=""mutation""}"
bytes_subdoc_lookup_total,N/A,N/A,N/A,kv_subdoc_lookup_searched_bytes{}
bytes_subdoc_lookup_extracted,N/A,N/A,N/A,kv_subdoc_lookup_extracted_bytes{}
bytes_subdoc_mutation_total,N/A,N/A,N/A,kv_subdoc_mutation_updated_bytes{}
bytes_subdoc_mutation_inserted,N/A,N/A,N/A,kv_subdoc_mutation_inserted_bytes{}
cmd_total_sets,N/A,N/A,N/A,kv_cmd_total_sets{}
cmd_total_gets,N/A,N/A,N/A,kv_cmd_total_gets{}
cmd_total_ops,N/A,N/A,N/A,kv_cmd_total_ops{}
cmd_mutation,N/A,N/A,N/A,kv_cmd_mutation{}
cmd_lookup,N/A,N/A,N/A,kv_cmd_lookup{}
auth_cmds,N/A,N/A,N/A,kv_auth_cmds{}
auth_errors,N/A,N/A,N/A,kv_auth_errors{}
get_hits,cbnode_interestingstats_get_hits,cbbucketstat_get_hits,cbpernodebucket_get_hits,"kv_ops{result=""hit"",op=""get""}"
get_misses,N/A,cbbucketstat_get_misses,cbpernodebucket_get_misses,"kv_ops{result=""miss"",op=""get""}"
delete_misses,N/A,cbbucketstat_delete_misses,cbpernodebucket_delete_misses,"kv_ops{result=""miss"",op=""delete""}"
delete_hits,N/A,cbbucketstat_delete_hits,cbpernodebucket_delete_hits,"kv_ops{result=""hit"",op=""delete""}"
incr_misses,N/A,cbbucketstat_incr_misses,cbpernodebucket_incr_misses,"kv_ops{result=""miss"",op=""incr""}"
incr_hits,N/A,cbbucketstat_incr_hits,cbpernodebucket_incr_hits,"kv_ops{result=""hit"",op=""incr""}"
decr_misses,N/A,cbbucketstat_decr_misses,cbpernodebucket_decr_misses,"kv_ops{result=""miss"",op=""decr""}"
decr_hits,N/A,cbbucketstat_decr_hits,cbpernodebucket_decr_hits,"kv_ops{result=""hit"",op=""decr""}"
cas_misses,N/A,cbbucketstat_cas_misses,cbpernodebucket_cas_misses,"kv_ops{result=""miss"",op=""cas""}"
cas_hits,N/A,cbbucketstat_cas_hits,cbpernodebucket_cas_hits,"kv_ops{result=""hit"",op=""cas""}"
cas_badval,N/A,cbbucketstat_cas_badval,cbpernodebucket_cas_bad_val,"kv_ops{result=""badval"",op=""cas""}"
bytes_read,N/A,cbbucketstat_read_bytes,cbpernodebucket_bytes_read,kv_read_bytes{}
bytes_written,N/A,cbbucketstat_written_bytes,cbpernodebucket_bytes_written,kv_written_bytes{}
rejected_conns,N/A,N/A,N/A,kv_rejected_conns{}
threads,N/A,N/A,N/A,kv_threads{}
conn_yields,N/A,N/A,N/A,kv_conn_yields{}
iovused_high_watermark,N/A,N/A,N/A,kv_iovused_high_watermark{}
msgused_high_watermark,N/A,N/A,N/A,kv_msgused_high_watermark{}
lock_errors,N/A,N/A,N/A,kv_lock_errors{}
cmd_lookup_10s_count,N/A,N/A,N/A,kv_cmd_lookup_10s_count{}
cmd_lookup_10s_duration_us,N/A,N/A,N/A,kv_cmd_lookup_10s_duration_seconds{}
cmd_mutation_10s_count,N/A,N/A,N/A,kv_cmd_mutation_10s_count{}
cmd_mutation_10s_duration_us,N/A,N/A,N/A,kv_cmd_mutation_10s_duration_seconds{}
total_resp_errors,N/A,N/A,N/A,kv_total_resp_errors{}
enabled,N/A,N/A,N/A,kv_audit_enabled{}
dropped_events,N/A,N/A,N/A,kv_audit_dropped_events{}
vb_active_num,N/A,cbbucketstat_vbuckets_active_num,cbpernodebucket_vb_active_num,"kv_num_vbuckets{state=""active""}"
vb_replica_num,N/A,cbbucketstat_vbuckets_replica_num,cbpernodebucket_vb_replica_num,"kv_num_vbuckets{state=""replica""}"
vb_pending_num,N/A,cbbucketstat_vbuckets_pending_num,cbpernodebucket_vb_pending_num,"kv_num_vbuckets{state=""pending""}"
vb_dead_num,N/A,N/A,N/A,"kv_num_vbuckets{state=""dead""}"
vb_active_curr_items,N/A,N/A,N/A,"kv_vb_curr_items{state=""active""}"
vb_replica_curr_items,cbnode_interestingstats_vb_replica_curr_items,cbbucketstat_vbuckets_replica_curr_items,cbpernodebucket_vb_replica_curr_items,"kv_vb_curr_items{state=""replica""}"
vb_pending_curr_items,N/A,cbbucketstat_vbuckets_pending_curr_items,cbpernodebucket_vb_pending_curr_items,"kv_vb_curr_items{state=""pending""}"
vb_active_hp_vb_req_size,N/A,N/A,N/A,"kv_num_high_pri_requests{state=""active""}"
vb_replica_hp_vb_req_size,N/A,N/A,N/A,"kv_num_high_pri_requests{state=""replica""}"
vb_pending_hp_vb_req_size,N/A,N/A,N/A,"kv_num_high_pri_requests{state=""pending""}"
vb_active_num_non_resident,cbnode_interestingstats_vb_active_number_non_resident,cbbucketstat_vbuckets_active_num_non_resident,cbpernodebucket_vb_active_num_non_resident,"kv_vb_num_non_resident{state=""active""}"
vb_replica_num_non_resident,N/A,cbbucketstat_vbuckets_replica_num_non_resident,cbpernodebucket_vb_replica_num_non_resident,"kv_vb_num_non_resident{state=""replica""}"
vb_pending_num_non_resident,N/A,cbbucketstat_vbuckets_pending_num_non_resident,cbpernodebucket_vb_pending_num_non_resident,"kv_vb_num_non_resident{state=""pending""}"
vb_active_perc_mem_resident,N/A,cbbucketstat_vbuckets_active_resident_items_ratio,cbpernodebucket_vb_active_resident_items_ratio,"kv_vb_perc_mem_resident_ratio{state=""active""}"
vb_replica_perc_mem_resident,N/A,cbbucketstat_vbuckets_replica_resident_items_ratio,cbpernodebucket_vb_replica_resident_items_ratio,"kv_vb_perc_mem_resident_ratio{state=""replica""}"
vb_pending_perc_mem_resident,N/A,cbbucketstat_vbuckets_pending_resident_items_ratio,cbpernodebucket_vb_pending_resident_items_ratio,"kv_vb_perc_mem_resident_ratio{state=""pending""}"
vb_active_eject,N/A,cbbucketstat_vbuckets_active_eject,cbpernodebucket_vb_active_eject,"kv_vb_eject{state=""active""}"
vb_replica_eject,N/A,cbbucketstat_vbuckets_replica_eject,cbpernodebucket_vb_replica_eject,"kv_vb_eject{state=""replica""}"
vb_pending_eject,N/A,cbbucketstat_vbuckets_pending_eject,cbpernodebucket_vb_pending_eject,"kv_vb_eject{state=""pending""}"
vb_active_expired,N/A,N/A,N/A,"kv_vb_expired{state=""active""}"
vb_replica_expired,N/A,N/A,N/A,"kv_vb_expired{state=""replica""}"
vb_pending_expired,N/A,N/A,N/A,"kv_vb_expired{state=""pending""}"
vb_active_meta_data_memory,N/A,cbbucketstat_vbuckets_active_meta_data_memory,cbpernodebucket_vb_active_meta_data_memory,"kv_vb_meta_data_memory_bytes{state=""active""}"
vb_replica_meta_data_memory,N/A,cbbucketstat_vbuckets_replica_meta_data_memory,cbpernodebucket_vb_replica_meta_data_memory,"kv_vb_meta_data_memory_bytes{state=""replica""}"
vb_pending_meta_data_memory,N/A,cbbucketstat_vbuckets_pending_meta_data_memory,cbpernodebucket_vb_pending_meta_data_memory,"kv_vb_meta_data_memory_bytes{state=""pending""}"
vb_active_meta_data_disk,N/A,N/A,N/A,"kv_vb_meta_data_disk_bytes{state=""active""}"
vb_replica_meta_data_disk,N/A,N/A,N/A,"kv_vb_meta_data_disk_bytes{state=""replica""}"
vb_pending_meta_data_disk,N/A,N/A,N/A,"kv_vb_meta_data_disk_bytes{state=""pending""}"
vb_active_checkpoint_memory,N/A,N/A,N/A,"kv_vb_checkpoint_memory_bytes{state=""active""}"
vb_replica_checkpoint_memory,N/A,N/A,N/A,"kv_vb_checkpoint_memory_bytes{state=""replica""}"
vb_pending_checkpoint_memory,N/A,N/A,N/A,"kv_vb_checkpoint_memory_bytes{state=""pending""}"
vb_active_checkpoint_memory_unreferenced,N/A,N/A,N/A,"kv_vb_checkpoint_memory_unreferenced_bytes{state=""active""}"
vb_replica_checkpoint_memory_unreferenced,N/A,N/A,N/A,"kv_vb_checkpoint_memory_unreferenced_bytes{state=""replica""}"
vb_pending_checkpoint_memory_unreferenced,N/A,N/A,N/A,"kv_vb_checkpoint_memory_unreferenced_bytes{state=""pending""}"
vb_active_checkpoint_memory_overhead,N/A,N/A,N/A,"kv_vb_checkpoint_memory_overhead_bytes{state=""active""}"
vb_replica_checkpoint_memory_overhead,N/A,N/A,N/A,"kv_vb_checkpoint_memory_overhead_bytes{state=""replica""}"
vb_pending_checkpoint_memory_overhead,N/A,N/A,N/A,"kv_vb_checkpoint_memory_overhead_bytes{state=""pending""}"
vb_active_ht_memory,N/A,N/A,N/A,"kv_vb_ht_memory_bytes{state=""active""}"
vb_replica_ht_memory,N/A,N/A,N/A,"kv_vb_ht_memory_bytes{state=""replica""}"
vb_pending_ht_memory,N/A,N/A,N/A,"kv_vb_ht_memory_bytes{state=""pending""}"
vb_active_itm_memory,N/A,cbbucketstat_vbuckets_active_itm_memory,cbpernodebucket_vb_active_itm_memory,"kv_vb_itm_memory_bytes{state=""active""}"
vb_replica_itm_memory,N/A,cbbucketstat_vbuckets_replica_itm_memory,cbpernodebucket_vb_replica_itm_memory,"kv_vb_itm_memory_bytes{state=""replica""}"
vb_pending_itm_memory,N/A,cbbucketstat_vbuckets_pending_itm_memory,cbpernodebucket_vb_pending_itm_memory,"kv_vb_itm_memory_bytes{state=""pending""}"
vb_active_itm_memory_uncompressed,N/A,N/A,N/A,"kv_vb_itm_memory_uncompressed_bytes{state=""active""}"
vb_replica_itm_memory_uncompressed,N/A,N/A,N/A,"kv_vb_itm_memory_uncompressed_bytes{state=""replica""}"
vb_pending_itm_memory_uncompressed,N/A,N/A,N/A,"kv_vb_itm_memory_uncompressed_bytes{state=""pending""}"
vb_active_ops_create,N/A,cbbucketstat_vbuckets_active_ops_create,cbpernodebucket_vb_active_ops_create,"kv_vb_ops_create{state=""active""}"
vb_replica_ops_create,N/A,cbbucketstat_vbuckets_replica_ops_create,cbpernodebucket_vb_replica_ops_create,"kv_vb_ops_create{state=""replica""}"
vb_pending_ops_create,N/A,cbbucketstat_vbuckets_pending_ops_create,cbpernodebucket_vb_pending_ops_create,"kv_vb_ops_create{state=""pending""}"
vb_active_ops_update,N/A,cbbucketstat_vbuckets_active_ops_update,cbpernodebucket_vb_active_ops_update,"kv_vb_ops_update{state=""active""}"
vb_replica_ops_update,N/A,cbbucketstat_vbuckets_replica_ops_update,cbpernodebucket_vb_replica_ops_update,"kv_vb_ops_update{state=""replica""}"
vb_pending_ops_update,N/A,cbbucketstat_vbuckets_pending_ops_update,cbpernodebucket_vb_pending_ops_update,"kv_vb_ops_update{state=""pending""}"
vb_active_ops_delete,N/A,N/A,N/A,"kv_vb_ops_delete{state=""active""}"
vb_replica_ops_delete,N/A,N/A,N/A,"kv_vb_ops_delete{state=""replica""}"
vb_pending_ops_delete,N/A,N/A,N/A,"kv_vb_ops_delete{state=""pending""}"
vb_active_ops_get,N/A,N/A,N/A,"kv_vb_ops_get{state=""active""}"
vb_replica_ops_get,N/A,N/A,N/A,"kv_vb_ops_get{state=""replica""}"
vb_pending_ops_get,N/A,N/A,N/A,"kv_vb_ops_get{state=""pending""}"
vb_active_ops_reject,N/A,N/A,N/A,"kv_vb_ops_reject{state=""active""}"
vb_replica_ops_reject,N/A,N/A,N/A,"kv_vb_ops_reject{state=""replica""}"
vb_pending_ops_reject,N/A,N/A,N/A,"kv_vb_ops_reject{state=""pending""}"
vb_active_queue_size,N/A,cbbucketstat_vbuckets_active_queue_size,cbpernodebucket_vb_active_queue_size,"kv_vb_queue_size{state=""active""}"
vb_replica_queue_size,N/A,cbbucketstat_vbuckets_replica_queue_size,cbpernodebucket_vb_replica_queue_size,"kv_vb_queue_size{state=""replica""}"
vb_pending_queue_size,N/A,cbbucketstat_vbuckets_pending_queue_size,cbpernodebucket_vb_pending_queue_size,"kv_vb_queue_size{state=""pending""}"
vb_active_queue_memory,N/A,N/A,N/A,"kv_vb_queue_memory_bytes{state=""active""}"
vb_replica_queue_memory,N/A,N/A,N/A,"kv_vb_queue_memory_bytes{state=""replica""}"
vb_pending_queue_memory,N/A,N/A,N/A,"kv_vb_queue_memory_bytes{state=""pending""}"
vb_active_queue_age,N/A,cbbucketstat_vbuckets_active_queue_age,cbpernodebucket_vb_active_queue_age,"kv_vb_queue_age_seconds{state=""active""}"
vb_replica_queue_age,N/A,cbbucketstat_vbuckets_replica_queue_age,cbpernodebucket_vb_replica_queue_age,"kv_vb_queue_age_seconds{state=""replica""}"
vb_pending_queue_age,N/A,cbbucketstat_vbuckets_pending_queue_age,cbpernodebucket_vb_pending_queue_age,"kv_vb_queue_age_seconds{state=""pending""}"
vb_active_queue_pending,N/A,N/A,N/A,"kv_vb_queue_pending_bytes{state=""active""}"
vb_replica_queue_pending,N/A,N/A,N/A,"kv_vb_queue_pending_bytes{state=""replica""}"
vb_pending_queue_pending,N/A,N/A,N/A,"kv_vb_queue_pending_bytes{state=""pending""}"
vb_active_queue_fill,N/A,cbbucketstat_vbuckets_active_queue_fill,cbpernodebucket_vb_active_queue_fill,"kv_vb_queue_fill{state=""active""}"
vb_replica_queue_fill,N/A,cbbucketstat_vbuckets_replica_queue_fill,cbpernodebucket_vb_replica_queue_fill,"kv_vb_queue_fill{state=""replica""}"
vb_pending_queue_fill,N/A,cbbucketstat_vbuckets_pending_queue_fill,cbpernodebucket_vb_pending_queue_fill,"kv_vb_queue_fill{state=""pending""}"
vb_active_queue_drain,N/A,cbbucketstat_vbuckets_active_queue_drain,cbpernodebucket_vb_active_queue_drain,"kv_vb_queue_drain{state=""active""}"
vb_replica_queue_drain,N/A,cbbucketstat_vbuckets_replica_queue_drain,cbpernodebucket_vb_replica_queue_drain,"kv_vb_queue_drain{state=""replica""}"
vb_pending_queue_drain,N/A,cbbucketstat_vbuckets_pending_queue_drain,cbpernodebucket_vb_pending_queue_drain,"kv_vb_queue_drain{state=""pending""}"
vb_active_rollback_item_count,N/A,N/A,N/A,"kv_vb_rollback_item_count{state=""active""}"
vb_replica_rollback_item_count,N/A,N/A,N/A,"kv_vb_rollback_item_count{state=""replica""}"
vb_pending_rollback_item_count,N/A,N/A,N/A,"kv_vb_rollback_item_count{state=""pending""}"
curr_items,cbnode_interestingstats_curr_items,N/A,cbpernodebucket_curr_items,kv_curr_items{}
curr_temp_items,N/A,N/A,N/A,kv_curr_temp_items{}
curr_items_tot,cbnode_interestingstats_curr_items_tot,cbbucketstat_curr_items_tot,cbpernodebucket_curr_items_tot,kv_curr_items_tot{}
vb_active_sync_write_accepted_count,N/A,N/A,N/A,"kv_vb_sync_write_accepted_count{state=""active""}"
vb_replica_sync_write_accepted_count,N/A,N/A,N/A,"kv_vb_sync_write_accepted_count{state=""replica""}"
vb_active_sync_write_committed_count,N/A,N/A,N/A,"kv_vb_sync_write_committed_count{state=""active""}"
vb_replica_sync_write_committed_count,N/A,N/A,N/A,"kv_vb_sync_write_committed_count{state=""replica""}"
vb_active_sync_write_aborted_count,N/A,N/A,N/A,"kv_vb_sync_write_aborted_count{state=""active""}"
vb_replica_sync_write_aborted_count,N/A,N/A,N/A,"kv_vb_sync_write_aborted_count{state=""replica""}"
ep_vb_total,N/A,cbbucketstat_ep_vbuckets,cbpernodebucket_ep_vb_total,kv_ep_vb_total{}
ep_total_new_items,N/A,N/A,N/A,kv_ep_total_new_items{}
ep_total_del_items,N/A,N/A,N/A,kv_ep_total_del_items{}
ep_diskqueue_memory,N/A,N/A,N/A,kv_ep_diskqueue_memory_bytes{}
ep_diskqueue_fill,N/A,cbbucketstat_ep_diskqueue_fill,cbpernodebucket_ep_diskqueue_fill,kv_ep_diskqueue_fill{}
ep_diskqueue_drain,N/A,cbbucketstat_ep_diskqueue_drain,cbpernodebucket_ep_diskqueue_drain,kv_ep_diskqueue_drain{}
ep_diskqueue_pending,N/A,N/A,N/A,kv_ep_diskqueue_pending{}
ep_meta_data_memory,N/A,cbbucketstat_ep_meta_data_memory,cbpernodebucket_ep_meta_data_memory,kv_ep_meta_data_memory_bytes{}
ep_meta_data_disk,N/A,N/A,N/A,kv_ep_meta_data_disk_bytes{}
ep_checkpoint_memory,N/A,N/A,N/A,kv_ep_checkpoint_memory_bytes{}
ep_checkpoint_memory_unreferenced,N/A,N/A,N/A,kv_ep_checkpoint_memory_unreferenced_bytes{}
ep_checkpoint_memory_overhead,N/A,N/A,N/A,kv_ep_checkpoint_memory_overhead_bytes{}
ep_total_cache_size,N/A,N/A,N/A,kv_ep_total_cache_size_bytes{}
rollback_item_count,N/A,N/A,N/A,kv_rollback_item_count{}
ep_num_non_resident,N/A,cbbucketstat_ep_num_non_resident,cbpernodebucket_ep_num_non_resident,kv_ep_num_non_resident{}
ep_chk_persistence_remains,N/A,N/A,N/A,kv_ep_chk_persistence_remains{}
ep_active_hlc_drift,N/A,cbbucketstat_ep_active_hlc_drift,cbpernodebucket_ep_active_hlc_drift,"kv_ep_hlc_drift_seconds{state=""active""}"
ep_active_hlc_drift_count,N/A,N/A,cbpernodebucket_ep_active_hlc_drift_count,"kv_ep_hlc_drift_count{state=""active""}"
ep_replica_hlc_drift,N/A,cbbucketstat_ep_replica_hlc_drift,cbpernodebucket_ep_replica_hlc_drift,"kv_ep_hlc_drift_seconds{state=""replica""}"
ep_replica_hlc_drift_count,N/A,N/A,cbpernodebucket_ep_replica_hlc_drift_count,"kv_ep_hlc_drift_count{state=""replica""}"
ep_active_ahead_exceptions,N/A,cbbucketstat_ep_active_ahead_exceptions,cbpernodebucket_ep_active_ahead_exceptions,"kv_ep_ahead_exceptions{state=""active""}"
ep_active_behind_exceptions,N/A,N/A,N/A,"kv_ep_behind_exceptions{state=""active""}"
ep_replica_ahead_exceptions,N/A,cbbucketstat_ep_replica_ahead_exceptions,cbpernodebucket_ep_replica_ahead_exceptions,"kv_ep_ahead_exceptions{state=""replica""}"
ep_replica_behind_exceptions,N/A,N/A,N/A,"kv_ep_behind_exceptions{state=""replica""}"
ep_clock_cas_drift_threshold_exceeded,N/A,cbbucketstat_ep_clock_cas_drift_threshold_exceeded,cbpernodebucket_ep_clock_cas_drift_threshold_exceeded,kv_ep_clock_cas_drift_threshold_exceeded{}
vb_active_auto_delete_count,N/A,N/A,N/A,"kv_vb_auto_delete_count{state=""active""}"
vb_replica_auto_delete_count,N/A,N/A,N/A,"kv_vb_auto_delete_count{state=""replica""}"
vb_pending_auto_delete_count,N/A,N/A,N/A,"kv_vb_auto_delete_count{state=""pending""}"
vb_active_ht_tombstone_purged_count,N/A,N/A,N/A,"kv_vb_ht_tombstone_purged_count{state=""active""}"
vb_replica_ht_tombstone_purged_count,N/A,N/A,N/A,"kv_vb_ht_tombstone_purged_count{state=""replica""}"
vb_pending_ht_tombstone_purged_count,N/A,N/A,N/A,"kv_vb_ht_tombstone_purged_count{state=""pending""}"
vb_active_seqlist_count,N/A,N/A,N/A,"kv_vb_seqlist_count{state=""active""}"
vb_replica_seqlist_count,N/A,N/A,N/A,"kv_vb_seqlist_count{state=""replica""}"
vb_pending_seqlist_count,N/A,N/A,N/A,"kv_vb_seqlist_count{state=""pending""}"
vb_active_seqlist_deleted_count,N/A,N/A,N/A,"kv_vb_seqlist_deleted_count{state=""active""}"
vb_replica_seqlist_deleted_count,N/A,N/A,N/A,"kv_vb_seqlist_deleted_count{state=""replica""}"
vb_pending_seqlist_deleted_count,N/A,N/A,N/A,"kv_vb_seqlist_deleted_count{state=""pending""}"
vb_active_seqlist_purged_count,N/A,N/A,N/A,"kv_vb_seqlist_purged_count{state=""active""}"
vb_replica_seqlist_purged_count,N/A,N/A,N/A,"kv_vb_seqlist_purged_count{state=""replica""}"
vb_pending_seqlist_purged_count,N/A,N/A,N/A,"kv_vb_seqlist_purged_count{state=""pending""}"
vb_active_seqlist_read_range_count,N/A,N/A,N/A,"kv_vb_seqlist_read_range_count{state=""active""}"
vb_replica_seqlist_read_range_count,N/A,N/A,N/A,"kv_vb_seqlist_read_range_count{state=""replica""}"
vb_pending_seqlist_read_range_count,N/A,N/A,N/A,"kv_vb_seqlist_read_range_count{state=""pending""}"
vb_active_seqlist_stale_count,N/A,N/A,N/A,"kv_vb_seqlist_stale_count{state=""active""}"
vb_replica_seqlist_stale_count,N/A,N/A,N/A,"kv_vb_seqlist_stale_count{state=""replica""}"
vb_pending_seqlist_stale_count,N/A,N/A,N/A,"kv_vb_seqlist_stale_count{state=""pending""}"
